Device_type,Timestamp,Heart rate,Activity type,Sleep stage,Coffee
Apple Watch,20250602125457+0200,104,2,Awake,0
Apple Watch,20250602125506+0200,113,2,Awake,0
Apple Watch,20250602125507+0200,112,2,Awake,0
Apple Watch,20250602125512+0200,120,2,Awake,0
Apple Watch,20250602125517+0200,123,2,Awake,0
Apple Watch,20250602125526+0200,121,2,Awake,0
Apple Watch,20250602125528+0200,124,2,Awake,0
Apple Watch,20250602125532+0200,117,2,Awake,0
Apple Watch,20250602125541+0200,114,2,Awake,0
Apple Watch,20250602125546+0200,120,2,Awake,0
Apple Watch,20250602125547+0200,121,2,Awake,0
Apple Watch,20250602125552+0200,123,2,Awake,0
Apple Watch,20250602125559+0200,129,2,Awake,0
Apple Watch,20250602125605+0200,128,2,Awake,0
Apple Watch,20250602125611+0200,125,2,Awake,0
Apple Watch,20250602125616+0200,120,2,Awake,0
Apple Watch,20250602125620+0200,121,2,Awake,0
Apple Watch,20250602125623+0200,122,2,Awake,0
Apple Watch,20250602125631+0200,121,2,Awake,0
Apple Watch,20250602125633+0200,121,2,Awake,0
Apple Watch,20250602125638+0200,125,2,Awake,0
Apple Watch,20250602125645+0200,127,2,Awake,0
Apple Watch,20250602125647+0200,128,2,Awake,0
Apple Watch,20250602125652+0200,127,2,Awake,0
Apple Watch,20250602125657+0200,121,2,Awake,0
Apple Watch,20250602125706+0200,130,2,Awake,0
Apple Watch,20250602125711+0200,134,2,Awake,0
Apple Watch,20250602125716+0200,131,2,Awake,0
Apple Watch,20250602125720+0200,131,2,Awake,0
Apple Watch,20250602125722+0200,130,2,Awake,0
Apple Watch,20250602125727+0200,123,2,Awake,0
Apple Watch,20250602125735+0200,122,2,Awake,0
Apple Watch,20250602125737+0200,121,2,Awake,0
Apple Watch,20250602125743+0200,117,2,Awake,0
Apple Watch,20250602125747+0200,117,2,Awake,0
Apple Watch,20250602125752+0200,123,2,Awake,0
Apple Watch,20250602125759+0200,121,2,Awake,0
Apple Watch,20250602125805+0200,124,2,Awake,0
Apple Watch,20250602125811+0200,125,2,Awake,0
Apple Watch,20250602125816+0200,124,2,Awake,0
Apple Watch,20250602125821+0200,122,2,Awake,0
Apple Watch,20250602125824+0200,119,2,Awake,0
Apple Watch,20250602125831+0200,121,2,Awake,0
Apple Watch,20250602125834+0200,121,2,Awake,0
Apple Watch,20250602125838+0200,123,2,Awake,0
Apple Watch,20250602125845+0200,125,2,Awake,0
Apple Watch,20250602125848+0200,124,2,Awake,0
Apple Watch,20250602125855+0200,125,2,Awake,0
Apple Watch,20250602125901+0200,125,2,Awake,0
Apple Watch,20250602125905+0200,125,2,Awake,0
Apple Watch,20250602125910+0200,126,2,Awake,0
Apple Watch,20250602125912+0200,126,2,Awake,0
Apple Watch,20250602125921+0200,121,2,Awake,0
Apple Watch,20250602125926+0200,121,2,Awake,0
Apple Watch,20250602125928+0200,122,2,Awake,0
Apple Watch,20250602125933+0200,124,2,Awake,0
Apple Watch,20250602125941+0200,121,2,Awake,0
Apple Watch,20250602125944+0200,123,2,Awake,0
Apple Watch,20250602125948+0200,125,2,Awake,0
Apple Watch,20250602125956+0200,124,2,Awake,0
Apple Watch,20250602125957+0200,124,2,Awake,0
Apple Watch,20250602130002+0200,124,2,Awake,0
Apple Watch,20250602130007+0200,122,2,Awake,0
Apple Watch,20250602130016+0200,112,2,Awake,0
Apple Watch,20250602130018+0200,114,2,Awake,0
Apple Watch,20250602130024+0200,123,2,Awake,0
Apple Watch,20250602130031+0200,131,2,Awake,0
Apple Watch,20250602130036+0200,131,2,Awake,0
Apple Watch,20250602130040+0200,131,2,Awake,0
Apple Watch,20250602130045+0200,131,2,Awake,0
Apple Watch,20250602130048+0200,132,2,Awake,0
Apple Watch,20250602130052+0200,132,2,Awake,0
Apple Watch,20250602130101+0200,135,2,Awake,0
Apple Watch,20250602130106+0200,136,2,Awake,0
Apple Watch,20250602130107+0200,135,2,Awake,0
Apple Watch,20250602130112+0200,126,2,Awake,0
Apple Watch,20250602130126+0200,97,2,Awake,0
Apple Watch,20250602130131+0200,89,2,Awake,0
Apple Watch,20250602130136+0200,94,2,Awake,0
Apple Watch,20250602130140+0200,94,2,Awake,0
Apple Watch,20250602130142+0200,96,2,Awake,0
Apple Watch,20250602130149+0200,97,2,Awake,0
Apple Watch,20250602130152+0200,95,2,Awake,0
Apple Watch,20250602130201+0200,95,2,Awake,0
Apple Watch,20250602130205+0200,97,2,Awake,0
Apple Watch,20250602130211+0200,99,2,Awake,0
Apple Watch,20250602130215+0200,96,2,Awake,0
Apple Watch,20250602130220+0200,94,2,Awake,0
Apple Watch,20250602130223+0200,95,2,Awake,0
Apple Watch,20250602130227+0200,95,2,Awake,0
Apple Watch,20250602130236+0200,97,2,Awake,0
Apple Watch,20250602130237+0200,97,2,Awake,0
Apple Watch,20250602130244+0200,104,2,Awake,0
Apple Watch,20250602130247+0200,106,2,Awake,0
Apple Watch,20250602130252+0200,105,2,Awake,0
Apple Watch,20250602130301+0200,104,2,Awake,0
Apple Watch,20250602130306+0200,97,2,Awake,0
Apple Watch,20250602130309+0200,95,2,Awake,0
Apple Watch,20250602130316+0200,86,2,Awake,0
Apple Watch,20250602130318+0200,87,2,Awake,0
Apple Watch,20250602130322+0200,90,2,Awake,0
Apple Watch,20250602130331+0200,96,2,Awake,0
Apple Watch,20250602130333+0200,99,2,Awake,0
Apple Watch,20250602130341+0200,102,2,Awake,0
Apple Watch,20250602130346+0200,102,2,Awake,0
Apple Watch,20250602130350+0200,104,2,Awake,0
Apple Watch,20250602130352+0200,103,2,Awake,0
Apple Watch,20250602130401+0200,99,2,Awake,0
Apple Watch,20250602130406+0200,98,2,Awake,0
Apple Watch,20250602130407+0200,98,2,Awake,0
Apple Watch,20250602130416+0200,90,2,Awake,0
Apple Watch,20250602130421+0200,85,2,Awake,0
Apple Watch,20250602130425+0200,87,2,Awake,0
Apple Watch,20250602130428+0200,87,2,Awake,0
Apple Watch,20250602130432+0200,85,2,Awake,0
Apple Watch,20250602130440+0200,85,2,Awake,0
Apple Watch,20250602130446+0200,85,2,Awake,0
Apple Watch,20250602130451+0200,85,2,Awake,0
Apple Watch,20250602130452+0200,85,2,Awake,0
Apple Watch,20250602130457+0200,86,2,Awake,0
Apple Watch,20250602130502+0200,91,2,Awake,0
Apple Watch,20250602130507+0200,93,2,Awake,0
Apple Watch,20250602130516+0200,87,2,Awake,0
Apple Watch,20250602130518+0200,90,2,Awake,0
Apple Watch,20250602130522+0200,95,2,Awake,0
Apple Watch,20250602130527+0200,98,2,Awake,0
Apple Watch,20250602130535+0200,100,2,Awake,0
Apple Watch,20250602130538+0200,101,2,Awake,0
Apple Watch,20250602130542+0200,102,2,Awake,0
Apple Watch,20250602130600+0200,101,2,Awake,0
Apple Watch,20250602130606+0200,99,2,Awake,0
Apple Watch,20250602130631+0200,82,2,Awake,0
Apple Watch,20250602130636+0200,75,2,Awake,0
Apple Watch,20250602130641+0200,72,2,Awake,0
Apple Watch,20250602130645+0200,71,2,Awake,0
Apple Watch,20250602130647+0200,70,2,Awake,0
Apple Watch,20250602130656+0200,69,2,Awake,0
Apple Watch,20250602130658+0200,68,2,Awake,0
Apple Watch,20250602130702+0200,68,2,Awake,0
Apple Watch,20250602130726+0200,77,2,Awake,0
Apple Watch,20250602130731+0200,76,2,Awake,0
Apple Watch,20250602130736+0200,75,2,Awake,0
Apple Watch,20250602130741+0200,74,2,Awake,0
Apple Watch,20250602130746+0200,74,2,Awake,0
Apple Watch,20250602130750+0200,73,2,Awake,0
Apple Watch,20250602130752+0200,74,2,Awake,0
Apple Watch,20250602130800+0200,73,2,Awake,0
Apple Watch,20250602130806+0200,71,2,Awake,0
Apple Watch,20250602130810+0200,69,2,Awake,0
Apple Watch,20250602130815+0200,69,2,Awake,0
Apple Watch,20250602130818+0200,69,2,Awake,0
Apple Watch,20250602130824+0200,69,2,Awake,0
Apple Watch,20250602130827+0200,69,2,Awake,0
Apple Watch,20250602130834+0200,71,2,Awake,0
Apple Watch,20250602130841+0200,70,2,Awake,0
Apple Watch,20250602130846+0200,70,2,Awake,0
Apple Watch,20250602130849+0200,70,2,Awake,0
Apple Watch,20250602130852+0200,70,2,Awake,0
Apple Watch,20250602130901+0200,72,2,Awake,0
Apple Watch,20250602130905+0200,71,2,Awake,0
Apple Watch,20250602130907+0200,70,2,Awake,0
Apple Watch,20250602130912+0200,71,2,Awake,0
Apple Watch,20250602130917+0200,73,2,Awake,0
Apple Watch,20250602130926+0200,72,2,Awake,0
Apple Watch,20250602130931+0200,69,2,Awake,0
Apple Watch,20250602130936+0200,68,2,Awake,0
Apple Watch,20250602130941+0200,67,2,Awake,0
Apple Watch,20250602130945+0200,67,2,Awake,0
Apple Watch,20250602130951+0200,68,2,Awake,0
Apple Watch,20250602130954+0200,68,2,Awake,0
Apple Watch,20250602130958+0200,68,2,Awake,0
Apple Watch,20250602131004+0200,67,2,Awake,0
Apple Watch,20250602131136+0200,65,0,Awake,0
Apple Watch,20250602131302+0200,66,1,Awake,0
Apple Watch,20250602132012+0200,61,0,Awake,0
Apple Watch,20250602132059+0200,67,1,Awake,0
Apple Watch,20250602132518+0200,64,1,Awake,0
Apple Watch,20250602144217+0200,58,0,Awake,0
Apple Watch,20250602144041+0200,68,1,Awake,0
Apple Watch,20250602144209+0200,"57,6077",0,Awake,0
Apple Watch,20250602144516+0200,57,1,Awake,0
Apple Watch,20250602145122+0200,59,1,Awake,0
Apple Watch,20250602145334+0200,57,1,Awake,0
Apple Watch,20250602150531+0200,83,2,Awake,0
Apple Watch,20250602145757+0200,58,1,Awake,0
Apple Watch,20250602150635+0200,83,0,Awake,0
Apple Watch,20250602151358+0200,78,1,Awake,0
Apple Watch,20250602151955+0200,73,1,Awake,0
Apple Watch,20250602152248+0200,68,1,Awake,0
Apple Watch,20250602152814+0200,61,1,Awake,0
Apple Watch,20250602153147+0200,63,1,Awake,0
Apple Watch,20250602153914+0200,61,1,Awake,0
Apple Watch,20250602154505+0200,60,1,Awake,0
Apple Watch,20250602154909+0200,68,1,Awake,0
Apple Watch,20250602155148+0200,67,1,Awake,0
Apple Watch,20250602155818+0200,67,1,Awake,0
Apple Watch,20250602160244+0200,68,1,Awake,0
Apple Watch,20250602160725+0200,63,1,Awake,0
Apple Watch,20250602161329+0200,62,1,Awake,0
Apple Watch,20250602162115+0200,61,1,Awake,0
Apple Watch,20250602162407+0200,61,1,Awake,0
Apple Watch,20250602163003+0200,63,1,Awake,0
Apple Watch,20250602163327+0200,63,1,Awake,0
Apple Watch,20250602163741+0200,61,1,Awake,0
Apple Watch,20250602164425+0200,63,1,Awake,0
Apple Watch,20250602164647+0200,63,1,Awake,0
Apple Watch,20250602165505+0200,62,1,Awake,0
Apple Watch,20250602165642+0200,62,1,Awake,0
Apple Watch,20250602170207+0200,61,1,Awake,0
Apple Watch,20250602170759+0200,61,1,Awake,0
Apple Watch,20250602171357+0200,59,1,Awake,0
Apple Watch,20250602171740+0200,60,1,Awake,0
Apple Watch,20250602172431+0200,59,1,Awake,0
Apple Watch,20250602172844+0200,60,1,Awake,0
Apple Watch,20250602173628+0200,61,1,Awake,0
Apple Watch,20250602173849+0200,60,1,Awake,0
Apple Watch,20250602175429+0200,54,0,Awake,0
Apple Watch,20250602175121+0200,56,1,Awake,0
Apple Watch,20250602175349+0200,54,1,Awake,0
Apple Watch,20250602175722+0200,55,1,Awake,0
Apple Watch,20250602180138+0200,56,1,Awake,0
Apple Watch,20250602180828+0200,55,1,Awake,0
Apple Watch,20250602181550+0200,57,1,Awake,0
Apple Watch,20250602181708+0200,"57,7557",0,Awake,0
Apple Watch,20250602181708+0200,57,1,Awake,0
Apple Watch,20250602182227+0200,55,1,Awake,0
Apple Watch,20250602183626+0200,62,1,Awake,0
Apple Watch,20250602183955+0200,61,1,Awake,0
Apple Watch,20250602184545+0200,56,1,Awake,0
Apple Watch,20250602184902+0200,53,1,Awake,0
Apple Watch,20250602185349+0200,61,1,Awake,0
Apple Watch,20250602190047+0200,55,1,Awake,0
Apple Watch,20250602190548+0200,57,1,Awake,0
Apple Watch,20250602190942+0200,63,1,Awake,0
Apple Watch,20250602191229+0200,61,1,Awake,0
Apple Watch,20250602192125+0200,68,1,Awake,0
Apple Watch,20250602192348+0200,66,1,Awake,0
Apple Watch,20250602193635+0200,101,0,Awake,0
Apple Watch,20250602193942+0200,96,1,Awake,0
Apple Watch,20250602194536+0200,99,0,Awake,0
Apple Watch,20250602194638+0200,94,1,Awake,0
Apple Watch,20250602195634+0200,92,0,Awake,0
Apple Watch,20250602200347+0200,99,1,Awake,0
Apple Watch,20250602201039+0200,96,0,Awake,0
Apple Watch,20250602201623+0200,74,2,Awake,0
Apple Watch,20250602201142+0200,99,1,Awake,0
Apple Watch,20250602201756+0200,76,0,Awake,0
Apple Watch,20250602202207+0200,84,1,Awake,0
Apple Watch,20250602202954+0200,82,1,Awake,0
Apple Watch,20250602203515+0200,61,1,Awake,0
Apple Watch,20250602203842+0200,62,1,Awake,0
Apple Watch,20250602204615+0200,60,1,Awake,0
Apple Watch,20250602205033+0200,57,1,Awake,0
Apple Watch,20250602205529+0200,58,1,Awake,0
Apple Watch,20250602205840+0200,55,1,Awake,0
Apple Watch,20250602210211+0200,56,1,Awake,0
Apple Watch,20250602210813+0200,60,1,Awake,0
Apple Watch,20250602211416+0200,58,1,Awake,0
Apple Watch,20250602211907+0200,58,1,Awake,0
Apple Watch,20250602212139+0200,59,1,Awake,0
Apple Watch,20250602212807+0200,52,1,Awake,0
Apple Watch,20250602213158+0200,57,1,Awake,0
Apple Watch,20250602213858+0200,55,1,Awake,0
Apple Watch,20250602214216+0200,55,1,Awake,0
Apple Watch,20250602214832+0200,54,1,Awake,0
Apple Watch,20250602215657+0200,76,0,Awake,0
Apple Watch,20250602220306+0200,76,0,Awake,0
Apple Watch,20250602224120+0200,57,0,Awake,0
Apple Watch,20250602224613+0200,57,0,Awake,0
Apple Watch,20250602225047+0200,54,0,Awake,0
Apple Watch,20250602225150+0200,49,0,Awake,0
Apple Watch,20250602225719+0200,49,0,Awake,0
Apple Watch,20250602230250+0200,"49,8328",0,Light,0
Apple Watch,20250602230459+0200,48,0,Light,0
Apple Watch,20250602230710+0200,48,0,Light,0
Apple Watch,20250602231350+0200,47,0,Light,0
Apple Watch,20250602231821+0200,48,0,Deep,0
Apple Watch,20250602232613+0200,48,0,Light,0
Apple Watch,20250602233006+0200,44,0,Light,0
Apple Watch,20250602233215+0200,44,0,Light,0
Apple Watch,20250602234013+0200,45,0,Deep,0
Apple Watch,20250602234519+0200,46,0,Light,0
Apple Watch,20250602235033+0200,46,0,Light,0
Apple Watch,20250602235232+0200,46,0,Light,0
Apple Watch,20250602235640+0200,45,0,Light,0
Apple Watch,20250603000138+0200,47,0,Deep,0
Apple Watch,20250603000640+0200,47,0,Deep,0
Apple Watch,20250603001139+0200,48,0,Deep,0
Apple Watch,20250603001650+0200,48,0,Deep,0
Apple Watch,20250603002550+0200,49,0,Light,0
Apple Watch,20250603002726+0200,49,0,Light,0
Apple Watch,20250603003355+0200,52,0,REM,0
Apple Watch,20250603003727+0200,48,0,REM,0
Apple Watch,20250603004154+0200,49,0,Light,0
Apple Watch,20250603004506+0200,46,0,Light,0
Apple Watch,20250603004720+0200,46,0,Light,0
Apple Watch,20250603005236+0200,48,0,Light,0
Apple Watch,20250603010119+0200,48,0,Light,0
Apple Watch,20250603010551+0200,44,0,Light,0
Apple Watch,20250603010838+0200,43,0,Light,0
Apple Watch,20250603011337+0200,44,0,Light,0
Apple Watch,20250603011704+0200,44,0,Deep,0
Apple Watch,20250603012544+0200,44,0,Deep,0
Apple Watch,20250603012831+0200,44,0,Deep,0
Apple Watch,20250603013218+0200,44,0,Deep,0
Apple Watch,20250603013752+0200,50,0,Deep,0
Apple Watch,20250603014359+0200,56,0,Awake,0
Apple Watch,20250603014608+0200,56,0,Light,0
Apple Watch,20250603015052+0200,53,0,REM,0
Apple Watch,20250603015624+0200,56,0,REM,0
Apple Watch,20250603015851+0200,55,0,REM,0
Apple Watch,20250603020333+0200,50,0,REM,0
Apple Watch,20250603020954+0200,53,0,REM,0
Apple Watch,20250603021206+0200,49,0,REM,0
Apple Watch,20250603021654+0200,"47,4759",0,Light,0
Apple Watch,20250603021748+0200,48,0,Light,0
Apple Watch,20250603022343+0200,49,0,Light,0
Apple Watch,20250603022711+0200,48,0,Light,0
Apple Watch,20250603023305+0200,48,0,Light,0
Apple Watch,20250603023840+0200,46,0,Light,0
Apple Watch,20250603024216+0200,50,0,Light,0
Apple Watch,20250603024729+0200,45,0,Light,0
Apple Watch,20250603025202+0200,51,0,Light,0
Apple Watch,20250603025755+0200,50,0,Deep,0
Apple Watch,20250603030410+0200,49,0,Deep,0
Apple Watch,20250603030831+0200,52,0,Deep,0
Apple Watch,20250603030715+0200,49,0,Light,0
Apple Watch,20250603031624+0200,46,0,Light,0
Apple Watch,20250603032118+0200,47,0,Light,0
Apple Watch,20250603032305+0200,46,0,REM,0
Apple Watch,20250603033044+0200,47,0,Light,0
Apple Watch,20250603033209+0200,47,0,Light,0
Apple Watch,20250603033802+0200,48,0,Light,0
Apple Watch,20250603034151+0200,50,0,Light,0
Apple Watch,20250603034755+0200,49,0,Light,0
Apple Watch,20250603035323+0200,49,0,Light,0
Apple Watch,20250603035913+0200,48,0,Light,0
Apple Watch,20250603040459+0200,46,0,Light,0
Apple Watch,20250603041102+0200,49,0,Light,0
Apple Watch,20250603041613+0200,43,0,Light,0
Apple Watch,20250603041726+0200,42,0,Light,0
Apple Watch,20250603042444+0200,51,0,REM,0
Apple Watch,20250603042504+0200,46,0,REM,0
Apple Watch,20250603042847+0200,47,0,REM,0
Apple Watch,20250603043154+0200,47,0,REM,0
Apple Watch,20250603044105+0200,47,0,REM,0
Apple Watch,20250603044326+0200,45,0,REM,0
Apple Watch,20250603045125+0200,48,0,Light,0
Apple Watch,20250603045445+0200,46,0,Light,0
Apple Watch,20250603045231+0200,47,0,Light,0
Apple Watch,20250603045741+0200,47,0,Light,0
Apple Watch,20250603050310+0200,47,0,Light,0
Apple Watch,20250603050656+0200,48,0,Light,0
Apple Watch,20250603051207+0200,48,0,Light,0
Apple Watch,20250603051807+0200,47,0,Deep,0
Apple Watch,20250603052446+0200,46,0,Awake,0
Apple Watch,20250603052306+0200,47,0,Light,0
Apple Watch,20250603053134+0200,50,0,REM,0
Apple Watch,20250603053334+0200,48,0,REM,0
Apple Watch,20250603053745+0200,51,0,REM,0
Apple Watch,20250603054559+0200,42,0,REM,0
Apple Watch,20250603054742+0200,44,0,REM,0
Apple Watch,20250603055447+0200,47,0,REM,0
Apple Watch,20250603055249+0200,47,0,REM,0
Apple Watch,20250603055751+0200,51,0,REM,0
Apple Watch,20250603060616+0200,44,0,Light,0
Apple Watch,20250603061123+0200,42,0,Light,0
Apple Watch,20250603061543+0200,43,0,Light,0
Apple Watch,20250603061654+0200,"45,9308",0,Light,0
Apple Watch,20250603061717+0200,45,0,Light,0
Apple Watch,20250603062448+0200,41,0,Light,0
Apple Watch,20250603062626+0200,42,0,Light,0
Apple Watch,20250603062729+0200,42,0,Light,0
Apple Watch,20250603063333+0200,42,0,Light,0
Apple Watch,20250603063811+0200,43,0,Light,0
Apple Watch,20250603064146+0200,41,0,Light,0
Apple Watch,20250603065136+0200,42,0,Light,0
Apple Watch,20250603065449+0200,44,0,Light,0
Apple Watch,20250603065355+0200,42,0,Awake,0
Apple Watch,20250603070113+0200,47,0,Light,0
Apple Watch,20250603070215+0200,46,0,Light,0
Apple Watch,20250603070708+0200,46,0,Awake,0
Apple Watch,20250603071623+0200,58,0,Awake,0
Apple Watch,20250603071918+0200,56,0,Awake,0
Apple Watch,20250603072626+0200,63,0,Awake,0
Apple Watch,20250603072835+0200,60,0,Awake,0
Apple Watch,20250603072953+0200,59,0,Awake,0
Apple Watch,20250603073421+0200,67,1,Awake,0
Apple Watch,20250603074724+0200,95,2,Awake,0
Apple Watch,20250603073952+0200,63,1,Awake,0
Apple Watch,20250603075307+0200,107,2,Awake,1
Apple Watch,20250603075016+0200,102,1,Awake,0
Apple Watch,20250603080055+0200,90,1,Awake,0
Apple Watch,20250603080353+0200,83,1,Awake,0
Apple Watch,20250603080845+0200,85,1,Awake,0
Apple Watch,20250603081645+0200,98,2,Awake,0
Apple Watch,20250603081228+0200,99,0,Awake,0
Apple Watch,20250603081849+0200,96,0,Awake,0
Apple Watch,20250603082355+0200,102,1,Awake,0
Apple Watch,20250603083338+0200,127,2,Awake,0
Apple Watch,20250603082641+0200,110,1,Awake,0
Apple Watch,20250603083636+0200,111,1,Awake,0
Apple Watch,20250603084503+0200,104,2,Awake,0
Apple Watch,20250603084032+0200,71,1,Awake,0
Apple Watch,20250603084556+0200,96,0,Awake,0
Apple Watch,20250603084601+0200,96,0,Awake,0
Apple Watch,20250603084606+0200,101,0,Awake,0
Apple Watch,20250603084609+0200,101,0,Awake,0
Apple Watch,20250603084615+0200,104,0,Awake,0
Apple Watch,20250603084620+0200,104,0,Awake,0
Apple Watch,20250603084624+0200,104,0,Awake,0
Apple Watch,20250603084627+0200,104,0,Awake,0
Apple Watch,20250603084636+0200,105,0,Awake,0
Apple Watch,20250603084641+0200,107,0,Awake,0
Apple Watch,20250603084642+0200,107,0,Awake,0
Apple Watch,20250603084647+0200,108,0,Awake,0
Apple Watch,20250603084656+0200,107,0,Awake,0
Apple Watch,20250603084659+0200,108,0,Awake,0
Apple Watch,20250603084706+0200,105,0,Awake,0
Apple Watch,20250603084710+0200,104,0,Awake,0
Apple Watch,20250603084715+0200,103,0,Awake,0
Apple Watch,20250603084720+0200,103,0,Awake,0
Apple Watch,20250603084726+0200,104,0,Awake,0
Apple Watch,20250603084731+0200,104,0,Awake,0
Apple Watch,20250603084735+0200,105,0,Awake,0
Apple Watch,20250603084737+0200,106,0,Awake,0
Apple Watch,20250603084744+0200,108,0,Awake,0
Apple Watch,20250603084751+0200,107,0,Awake,0
Apple Watch,20250603084752+0200,106,0,Awake,0
Apple Watch,20250603084759+0200,107,0,Awake,0
Apple Watch,20250603084804+0200,106,0,Awake,0
Apple Watch,20250603084807+0200,107,0,Awake,0
Apple Watch,20250603084813+0200,107,0,Awake,0
Apple Watch,20250603084818+0200,107,0,Awake,0
Apple Watch,20250603084824+0200,108,0,Awake,0
Apple Watch,20250603084830+0200,108,0,Awake,0
Apple Watch,20250603084833+0200,109,0,Awake,0
Apple Watch,20250603084839+0200,108,0,Awake,0
Apple Watch,20250603084843+0200,108,0,Awake,0
Apple Watch,20250603084852+0200,104,0,Awake,0
Apple Watch,20250603085122+0200,110,2,Awake,0
Apple Watch,20250603085340+0200,108,2,Awake,0
Apple Watch,20250603085620+0200,96,1,Awake,0
Apple Watch,20250603085809+0200,98,1,Awake,0
Apple Watch,20250603090632+0200,88,1,Awake,0
Apple Watch,20250603090930+0200,84,1,Awake,0
Apple Watch,20250603091354+0200,84,1,Awake,0
Apple Watch,20250603091856+0200,84,1,Awake,0
Apple Watch,20250603092547+0200,74,1,Awake,0
Apple Watch,20250603093133+0200,74,1,Awake,0
Apple Watch,20250603093235+0200,74,1,Awake,0
Apple Watch,20250603094034+0200,75,1,Awake,0
Apple Watch,20250603094617+0200,76,1,Awake,1
Apple Watch,20250603095328+0200,99,2,Awake,0
Apple Watch,20250603094938+0200,79,1,Awake,0
